,userName,score,clean_review,label
595,Keluarga t1309,5,aplikasi astro ini berguna banget terutama buat kalian yg butuh barang cepat tapi ga sempet belanja karena pengiriman belanjaan hanya menit plus pilihan produk banyak dan lengkap banget ga nyesal download ini thanks moxa,1
596,Glorya Siemeichen,5,aplikasi astro sangat membantu dalam memenuhi kebutuhan sehari hari harga produk lumayan kompetitif kategori kebutuhan belanja sangat lengkap mempermudah pengguna dalam membeli kebutuhan keren banget aplikasinya,1
597,Siti Fatmawati,1,parah si disaat sudah mengajak teman banyak dan koin tidak bisa digunain semua peraturan nya aneh,0
598,Warung Grabfood,1,promo nya tidak jelas cepat berubah dalam seminggu sudah berapa kali berubah makin lama makin sama saja dengan aplikasi belanja yg lain barang tidak lengkap banyak yg kosong juga percuma pengiriman cepat kalau harga barang ongkir jadi lebih mahal daripada warung sembako kalau mau banyak pengguna kembalikan promo yg sebelumnya,0
599,Aldy wijaya daily,1,promonya berubah barangnya banyak yg kosong baru punya poin hari tetiba poin cm bisa di gunakan sama aja mahal dong harga di aplikasi udh mahal plus kena ongkir rb,0
600,Sri Utami,1,parah banget pesenan d cancel tapi dana belum di refund juga sudah x jam di tungguin giliran dikomplain lewat wa nggak di bales sampe berjam jam ntah apa maksudnya hallo pihak astro tolong dong ini customer dilayani dengan baik,0
601,Sinta Arum Sari,1,aplikasi taiik jangan di instal percuma gk bisa daftar gagal menyimpan teruss penipu,0
602,AyyiL Munir,1,aplikasi aneh bin ajaib w belanja karena di iming i diskon kupon cashback eh pas w belanja sesuai syarat kupon entah kemana itu kupon gak ada pas udah dibayar dan barang sampe padahal jelas dan yakin w udh klik kuponnya alhasil gue gak dapet cashback komplain gak ada solusi aplikasi tuyul sorry it s not recommended mending belanja di warung kecil bener membantu umkm nyata drpd belanja online org kecil yg dibodohin,0
603,said fthynsyh,1,hanya karena nomor telepon tidak terdaftar wa pesanan main asal dibatalkan tidak ada konfirmasi lewat telepon saat ingin order ulang tidak bisa harus refund dana dan pengembalian dana ribet harus menunggu x jam,0
604,Sandra Ikhawati,5,apk ternyaman untuk belanja mana cepat lagi pengirimannya efisien untuk yang buru harga barangnya lumayan murah dan sangat lengkap juga sama pembayaran yang serba bisa pun barangnya sesuai dalam kondisi baikâœ¨ðÿ‘ the best lah,1
605,Farras Husna,5,astro merupakan aplikasi teraman untuk pembelanjaan pertama yang saya temui proses pembayaran mudah bisa menggunakan e wallet dan juga virtual account selain itu pengiriman menit super cepat jadi ga perlu khawatir untuk kebutuhan mendadak sekalipun,1
606,Zuraidaa Zuraidaa,1,pesanan dibatalkan tanpa ada sebab klu gak niat menjual dagangannya dibeli orang gak usah jualan awalnya memang bagus lama sudah mulai mengecewakan saya hapus aja apk nya krn gak bermutu,0
607,rithakarsil 73,5,baru ini sih ketemu aplikasi e commerce yg mantul banget baik dari hal pengiriman ataupun pengemasan pengiriman cepat banget cuma menit belanjaan sampai dan semua produknya dalam keadaan baik dan rapi mantaplahðÿ‘,1
608,Mahyatul Uyun,5,baru tau aplikasi ini rekomendasi dari temen setelah di coba eh bener aja puas banget belanja disini pilihan produknya banyak banget dan lengkap udah gitu pembayarannya juga mudah rekomendasi banget nih yang males buat keluar karena disini pengiriman barang belanjaan cuma menit,1
609,Muhamad Aldi,5,sangat senang berbelanja online di astro barang yang dibutuh sesuai deskripsi harga kompetitif pengiriman sangat cepat hanya kurang lebih menit tiba setelah pemesanan dan pengirimnya cepat dan aktif jadi gak rugi belanja di astro terimakasih astroðÿ‘,1
610,Duanda Rahma,5,ini aplikasi emg gampang bgt di gunain cara daftarnya aja mudah trs mempermudah kita untuk ber belanja tanpa harus keluar rumah tinggal nunggu aja dan harga produk yg dijual sesuai dg pasaran lainnya tp butuh di perbanyak lagi ni buat list barang belanjaan so far semua bagus jd ku rate bintang thankyou,1
611,Tsania,5,aplikasi yang mempermudah pembelanjaan kebutuhan makanan dan minuman udah gitu pelayanan cepat proses pembayaran mudah dan kondisi barang baik semua ngga ada yang mengecewakan pembeli membantu sekali untuk saya yang tidak sempat belanja karena mengurus rumah dan kerjaan tinggal pesan melalui hp di aplikasi ini lalu pesanan saya sudah datang,1
612,Qomar Udin,5,bintang karenaa akhirnya menemukan aplikasi belanja yang harganya lumayan kompetitif dan banyak pilihan barang yg kita butuhkan apalagi ditambah dgn pengiriman yang super cepet banget jd semua jd gampang dan memudahkan banget ðÿ‘,1
613,Aura Phisky,5,aplikasi nya baguss karna disini produk nya banyak dan lengkap harga nya juga kompetitif truss pelayanan dan pengirimannya yang super cepat membantu bgt si aplikasinya apalagi proses pembayarannya juga mudah jadi semua aman deh,1
614,Snurul Fad,5,aplikadi ini cocok buat yang mageran buat belanja langsung seperti saya karena di aplikasi ini pilihan produknya banyak dan lengkap banget pelayanannya cepat dan proses pembayarannya mudah dan aman kita tinggal tunggu aja barangnya sampai deh jadi ga perlu ragu buat belanja lewat astro,1
615,Feriska Ayuni,5,awalnya ragu mana mungkin belanja disini proses pengirimannya cepat apalagi di jakarta macett ternyta sri sekian bnyk apk belanja kebutuhan harian astro si yang paling cepat proses pengirimannya dan ditambah dengan fitur pembayaran yg sangat mudah bisa pakai beberapa macam ewallet,1
616,Imroatu Zakya,5,pengirimannya cepet banget cuma menit an jadi gak ribet lagi kalo pas buru dan kebutuhan belanja lengkap banget fitur di apk juga keren semua jadi mudah buat yg masih awam dengan apk kayak gini sangat membantu deh aplikasi astro ini,1
617,Sujarot PL,1,apk cuma mempilkan iklan promosi tidak sesuai iklan yg di tawarkn,0
618,Dea Anna,5,keren bgt nih aplikasi dengan kategori kebutuhan belanja sangat lengkap prosen pembayaran dan pengiriman juga cepat pas dateng jg belanjaan aman dan baik semua mantepp,1
619,Alifgntng Wkwk,5,ga perlu repot lagi muter mini market maupun pasar pke apk astro aja simple di astro kategori kebutuhan belanja sehari hari sangat lengkap kebutuhan kantor juga ada dan yang penting proses pengiriman nya yang super cepat dan pembayaran nya bisa lewat e wallet jugaðÿ‘,1
620,Atik Bae,5,alternatif pilihan aku ketika mau belanja banyak lebih praktis pakai astro karena ada gratis ongkirnya dengan minimal belanja dan kurirnya pun sampe dirumah dengan tepat waktu cepat proses pembayaran pun cukup mudah,1
621,marlina anggraini,1,jgn kasih tip lewat aplikasi krna driver gak dpt full dipotong lebih parah dari ojol tip aja smpe di makan lebih baik kasih lgsg,0
622,Bintang Pratama,5,belanja jadi gak ribet lagi bisa belanja dari rumah karena ada astro prosesnya juga super cepat cocok banget buat anak kost yang mager keluar karena pengiriman belanjaan hanya menit aja ditambah pilihan produknya banyak dan lengkap banget,1
623,Hera Hera,5,yang mau belanja tapi mager keluar bisa banget download aplikasi astro groceries ini karna harga produk lumayan kompetitif ada banyak pilihan produk dan pengirimannya juga cepat bener ngebantu aku banget dan siapapun yang mager buat belanja keluarðÿ˜ðÿ‘,1
624,Neng Lucky,5,iseng nyoba download aplikasi ini waktu liat iklannya ya ampun ternyata bermanfaat banget ni aplikasi dengan kategori kebutuhan belanja sangat lengkap memudahkan aku yang kadang gak bisa keluar bahkan males keluar untuk belanja ðÿ¤­ dan yang lebih bagusnya lagi proses pengiriman belanja hanya menit,1
625,Diput,5,astro solusi belanja kebutuhan online cepatðÿ¤— mempermudah pembelanjaan kebutuhan makanan dan minuman pengiriman nya sangat cepat ada gratis ongkir untuk harganya juga kompetitif dan metode pembayaran nya bisa pake e wallet,1
626,Dik Skyzhii,5,ga perlu repotâ belanja keluar rumah apalagi ke mini market pake aplikasi astro sangat mempermudah saya dan fitur fiturnya juga banyak jadi mau pilih produk hampir semua adaa yang terpenting pengiriman cepat barang sesuai ðÿ‘,1
627,Helsa Febrina,5,pertama kali coba aplikasi ini saya kira bakalan ribet ternyata engga suka banget sama fitur di aplikasi ini pilihan produk yang ada sangat lengkap pelayanan cepat udah gitu pengiriman juga cepat buat yang males keluar untuk belanja aplikasi ini sangat membantu karna ada gratis ongkir juga jadi bisa belanja hemat dan mudah juga,1
628,Little Star,5,karna aku tipe yang suka simple aplikasi ini bener memudahkan aku buat belanja online soalnya pengiriman menit super cepat sama kategori kebutuhan belanja sangat lengkap mantap deh,1
629,yaasmin hilda,5,aplikasi ini sangat berguna sekali dengan proses pengiriman sangat cepat dan proses pembayaran nya pun mudah tidak ribet kondisi barang yang datang baik semua sesuai ekspektasi disini jugaa kita bisa memilih kategori kebutuhan belanja dengan sangat lengkap dan tentunya beragam mantapðÿ‘ðÿ»,1
630,Lina Liani,5,belanja jadi lebih mudah dan ngga ribet pake aplikasi astro pilihan produk nya juga banyak banget dan lengkap pengiriman produk disini jugaa cepet cuma menit ajaa jadi ngga usah nunggu lamaa untuk kondisi barang baik semua dan sesuai ekspektasi,1
631,Naptaals,5,selama memakai app ini engga butuh waktu yang lamaa banget buat belanja cukup nunggu pengiriman belanjaan hanya menit sambil mengerjain tugas yang lain pokoknya kalau mau belanja tapi waktunya engga cukup pakai app ini aja,1
632,El Damn,5,saya sering banget memesan belanjaan disini karna pengirimannya super cepra hanya dengan waktu menit ajaa selain itu pilihan produknya banyak dan lengkap banget dan harga produknya lumayan kompetitif untuk proses pembayarannya juga sangat mudah dan setelah belanjaan saya datang itu dalam kondisi barang baik semua tidak ada kerusakan satupun,1
633,Desi Kurniawati,1,kirain lebih murah ternyata lebih mahal dari yg lainðÿ˜ðÿ˜ delete lg aja apknya,0
634,zahid adrebi,5,aku ketika belanja banyak pakai astro karena ada gratis ongkirnya dengan minimal belanja dan kurirnya pun sampe dirumah dengan tepat waktu cepat proses pembayaran mudah bisa pakai ewallet atau mbanking,1
635,Firman Fadillah,3,pengiriman supernya tidak terlalu super,0
636,Aqiella Jihan Ramadhani,1,kalo driver dpt orderan kasih waktu pengambilan atau menit jangan langsung di cancel gitu aja kalo posisi driver lagi jauh kan kasihan apa emang sengaja biar yg dapat orderan driver yg mangkal disitu saja tidak boleh driver dari luar,0
637,Zulfan Firmansyah,5,good,1
638,Suryani WR,5,tak bisa ber word astro is perfect,1
639,julia amalia,5,aplikasi belanja nyaman dan praktis sangat bermanfaat untuk anak kos yang mageran,1
640,Azd Rain,5,good fast the best dehh pokoknya,1
641,Ockty Kurniasih,5,mantap selalu jadi langganan aplikasi astro,1
642,Anwar Ibrahim,5,aplikasi keren,1
643,djeri anto,3,aplikasi yang mudah digunakan akan tetapi harus diperhatikan kembali fitur nya,0
644,Mutiara Priscillia,5,suka sama aplikasi ini mempermudah hidup,1
645,Redja Edja,5,mantap,1
646,Lia Prasetya,5,selalu puass blanja d astro,1
647,Your Skub,1,dapet orderan ngeblast menit jarak pickup udh mao sampe malah di cancel jangan order ojol klo mao cepet mah pake kurir sendiri kita dapet orderan berdasarkan sistem maen cancel aja lu,0
648,Yoga Pratama,5,sangat puass,1
649,nelly Elizabeth,5,bagus pelayanannya cepat,1
650,Can Ayle,5,adain di bali dong,1
651,Liza Selvia,5,bagus sekali ini sangat berguna dan banyak promo diskon mantap astro,1
652,Wulan Sariningsih,5,lebih bagus dari yg lain mantap,1
653,Muhammad Akbar Rahardian,5,astro good,1
654,Fitri Nugroho W,5,oke banget puas belanja disini,1
655,Nabila Putri,5,pelayanan yang sangat memuaskan banyak memberikan manfaat yang baik pastinya suka sekali dengan aplikasi astro,1
656,Azka Prabowo,4,banyak sekali penawaran yang sangat menguntungkan dan produk yang diberikan bagus sekali,1
657,Puan Mahadewi,1,aplikasi nya suka lemot kadang tidak bisa dibuka juga,0
658,DianPK,5,mantap bisa beli groceries pas mau masak buka paketnya tidak ribet sticker alamat juga gampang dibuang for privacy,1
659,Raniisafitri,1,dulu perihal sering dapat buah busuk tdk matang dan pernah dimintain uang bensin sama driver sekarang nanya s k voucher aja tidak diberikan solusi oleh cs bella malah disuruh nunggu tidak jelas kalau gak kepepet males bgt gunain astro,0
660,KekeFlx,1,tolong diperjelas di deskripsi produk saya beli croissant biasa dikirim dingin untuk di keep tiba dikirim hangat giliran tulis note minta tolong dipanaskan pagi ini untuk sarapan dikirim beku rugi uang dan waktu saya bikin standard jangan semaunya astro dong lihat keperluan konsumen juga,0
661,Hongnammmm,1,hati kalau pesan yang segar di astro gw pesen telur omega merk si eh malah ada belatungnya banyak gw udah complain ke cs nya dua kali tapi tidak ada bentuk tanggung jawab sama sekali benerin dulu cust relations nya kalau memang mau maju,0
662,adamrabbani,1,tidak bermutu mau untung doang lu kalau mau balikin dana sesuai dengan metode pembayaran waktu beli lah perusahaan mau untung doang semua bangkrut,0
663,ririnamandasr,5,pakai kode rirjht untuk kamu yang mau dapet diskon rb suka banget belanja di astro pelayanan nya yang cepat tinggal duduk manis sampai deh banyak diskon juga,1
664,ssaraiina,2,kenapa ya jadi suka ngelag terus sekarang setiap kali masuk disuguhin ayo masuk dulu mau cari bahan makanan selalu ga muncul apa saya pengguna ios,0
665,syerinnnnn,1,saya beli durian frozen sampe sini ada uletnya,0
666,Dudnalofna,1,transaksi peratama pesan yang instan menit driver bohong dan status diterima dan baru dikirim jam setelah nya,0
667,Febi Eldilia,5,cepat lengkap dan murah,1
668,Aulia H,5,sejak ada astro aku bisa masak rumahan walaupun kerja dari pagi sampai malam bahan nya segar dan entah kenapa sayur lebih awet dibanding kalau beli selain di astro bukan cuman buat masak kebutuhan harian lain pun ada bahkan art and craft untuk anak bener suka banget astro,1
669,Yanti Assari,5,suka banget belanja disini sangat bagus dan minuman dan makanan sangat bersih jadi yang masak jadi enak,1
670,AstroDito,1,driver gabisa baca alamat gabisa inisiatif buka google maps juga langsung main cancel sepihak pula,0
671,Putri1512,5,pengiriman kilat sekali cuman untuk telur tolong di kemas menggunakan wrap khawatir pecah,1
672,Kasur sehat,5,jadi santai belanja di rumah sangat suka menggunakan astro karena pelayanan yang baik,1
673,Aldeuh,5,suka pakai astro tapi belakang ini sepertinya ada bug karena terkadang freeze layarnya baik waktu pembayaran tapi sisa nya aman dan lancar,1
674,Customer kecil,5,senang sekali menit sampai apalagi mepet buat kebutuhan sekolah anak,1
675,cikal,5,aplikasi astro ini sangat membantu kami,1
676,bursacell1875,1,promo pengguna pertama tidak bisa digunakan,0
677,Neline Naemi,1,dari pengiriman makin lambat cs nyalahin customer cetak alamat salah sampai harus datengin rumah orang lain untuk ambil barang belanjaan saya,0
678,yudiahmad,5,akhirnya ada apk yang bisa kasih kebutuhan gw jam bener penolong jiwa banget deh astro sukses selalu astro loove,1
679,OodabzoO,1,tiap mencari item langsung blank waktu mau scroll udah di perbarui samapi versi terakhir aja tetap kayak gini,0
680,juliaicha,1,udah masukin nomer hp udah masukin kode otp juga tapi loading terus gabisa progress padahal sinyal bagus udah diulang berulang kali pakai paket data sama wifi tetep saja gak muncul,0
681,Iwan Ridwan ,5,so far ini aplikasi terbaik kalau mendadak pengen masak sesuatu dan tinggal pesan nunggu gak sampai menit langsung sampai depan rumah belum ada yang ngalahin astro sejauh ini,1
682,Yulita Ayu,1,tolong lebih teliti lagi perihal buah yang rentan busuk entah di banting driver atau memang busuk darisana nya sop hanya sehari sedangkan kita beli buah ya buat stock selanjutnya tidak langsung dimakan semuanya sehari itu habis baru bisa kita komplain kita beli buah pengen yang segar manis seperti deskripsi bukan buah busuk asam dan gaada dispensasi nya,0
683,Hsjandi,1,pesan makanan sama minuman di aplikasi tertulis jam sekian sampai sekian tapi belum dikirim kirim minta batal eh uang nya ke saldo astro pas mau ditarik ke bca lama banger belum di proses haduh kacau,0
684,Elfadhananadya,2,sedih banget sekarang astro default pengiriman jam udah gak instan pesanan yang sudah terkonfirmasi tidak bisa di batalkan bagaimana mesti bergadang kita nunggu paket datang,0
685,devilpenakut,1,saya kecewa dengan astro walaupun udah beberapa waktu dimudahkan untuk belanja driver pengantar yang tidak sabaran untuk segera membatalkan pesanan sampai akhirnya saya ingin menghapus data ternyata tidak bisa dat akita di astro hanya bisa deaktivasi tapi tidak bisa dihapus jadi hati buat yang mau daftar,0
686,Blueghg,1,saya merasa pelayanan driver kurang baik saya komplain melalui chat cs astro tapi tidak mendapatkan solusi dan malah terkesan membenarkan driver silahkan cek pembelian saya sudah berapa saya belanja di astro tidak pernah dapat masalah tapi yang terakhir saya sungguh kecewa baik dengan driver maupun customer care maaf anda kehilangan satu pelanggan setia,0
687,bimsus2023,1,pengiriman bermasalah salah alamat bantuan tidak memberikan solusi komplain ditolak,0
688,roxanne515,2,stuck di loading screen bagian otp,0
689,nadits,1,saya langganan pakai astro karena enak bisa beli dadakan dan gapernah sampe menit udah sampai dirumah banyak diskon dan promo gratis ongkir sekarang semua berubah pengirimannya lama diskon gratis ongkir jarang banget huft strategi marketing biar banyak yang pakai cuma ada di awal aja makin kesini malah jadi sama aja kayak online store yang lain,0
690,wfx14,2,saya tidak bisa mengganti nomor hp di akun lama jadi saya buat akun baru tapi saat ingin daftar dengan nomor hp baru ada tulisan akun tidak aktif jadi saya menghubungi cs astro melalui wa tapi setelah menghubungi wa cs astro saya disuruh untuk menggunakan aplikasi untuk menghubungi cs tapi tanpa akun cs tidak bisa dihubungi,0
691,DianSHS,1,pesan kiwi gold yang dateng malah kiwi ijo yang notabene harga dibawah harga kiwi gold tidak ada pemberitahuan perbedaan barang atau pengembalian dana saja karena tidak ada berarti nipu astro ini udah gitu mending yang dateng barang nya mateng lah ini gak mateng dih kok parah amat sistem pelayanannya ternyata kejadian gak cuman di saya aj tolong dibenahi lagi sistem kalian belajar dari toko sebelah,0
692,Intan Wijayanti,1,kapok banget pake astro padahal selama ini selalu belanja pake astro tapi kali ini uninstall dulu deh masa barang belom sampe udah diselesain aja,0
693,aramutiarayara,1,awalnya suka banget sama apk nya ngebantu banget buat gw yang males belanja sayur di pasar sedihnya kalian gak konsisten smaa waktu tiga kali pesanan gw ga ada yang sesuai estimasi driver pernah sampe gabisa di hbungi es krim gw cair secair cair nya,0
694,Iqbal O,1,cs nama indah lagi laporan bug minta screenshot baru menit di end lawak,0
695,Florencegracia,1,error tidak bisa menghapus item dari favorite list,0
696,Solarcrm,5,aplikasi ini sangat memudahkan anak kosan,1
697,Valentine th,5,aplikasinya mudah digunakan pengemasan sampai pengiriman cepat menit sampai dirumah produk yang dijual lengkap wajib pesan astro crispy brownies english cheddar dan astro tempe chips black truffle rasanya mantap banget semoga kualitas pengiriman dan produknya selalu dipertahankan,1
698,Karina Dewi,5,fitur yang diberikan sangat membantu bagi pengguna baru pelayanan dan produk sangat bagus dan terjamin mantap astro,1
699,andyou315,5,pelayanannya cepat banget ada komplain pun langsung direspon dan responnya sangat baik terimakasih astro,1
700,febryann,5,gila banget ini aplikasi bisa beli keperluan sehari hari kapan pun lumayan lengkap dan cepat sampai buruan deh daftar,1
701,Ttanzanite,5,packaging rapih dan pengiriman cepat,1
702,Angp555,5,belanja mudah cepat dan praktis terimakasih astro,1
703,cicilia indira alam,5,beli jeruk di astro tapi datangnya bonyok tinggal chat ke cs via app kirim bukti foto jam kemudian langsung dikirimin yang baru dan cakep makasih astro,1
704,raihanmhr,1,jauh dari claim pengiriman menit pengiriman diterima jam dari saat order,0
705,Tuuujkssinsalaokw,1,gajelas sekarang aplikasi astro suka ngelibatin pesanan seenak jidat cukup tau terima kasih bintang dan uninstall,0
706,gitahrs,1,semenjak komplain udah ga dari whatsapp lagi jadi ga reliable kalau kita report ada barang yang busuk atau telur pecah gitu ga langsung ditanggapi dan pas kita buka chatnya lagi tau chatnya udah ilang ga ada history,0
707,ajgsky,1,promonya produk banyak yang hanya jebakan dan misleanding,0
708,nuyiy,5,betul aplikasi ini buat anak kos pengiriman yang cepat kurir ramah dan hati harga produknya juga murah kerja baik astro,1
709,boboboy22,5,terbantu banget aplikasi ini bener cepet banget estimasi menit tapi menit udah sampai dong dan dalam keadaan gerimis pula keren pertahankan,1
710,faradhiba,5,sudah coba pakai dan pengirimannya cepat sekali harga produk juga murah apalagi kalau pakai kode promo farjr dapat potongan langsung,1
711,eblegum,5,ini aplikasi mantap buat belanja kebutuhan bulanan atau sehari hari sangat simple dan reliable,1
712,mica2022,5,udah beberapa kali pake astro dan sejauh ini selalu puas pengiriman cepat dan mantap onigiri di astro kitchen nya juga enak bgt tinggal banyakin produknya aja nih biar makin lengkap,1
713,playdatepizz,5,bagus banget ini aplikasi pengemasan cepat pengiriman juga cepat pengemasan niat banget padahal kadang cuman beli barang tapi pengemasannya bagus rapi dan bersih,1
714,nabilaaleycia,5,pelayanan nya oke banget belanja mudah cepat dan praktis sat set pol,1
715,Ariev,5,aplikasi terobosan terbaru dengan garansi pengiriman yang diberikan batas waktu sanget cepat,1
716,AdeHenny,5,seneng banget punya pengalaman belanja di astro pengirimannya secepat kilat menyambar harga juga bersaing walau ada juga yang lebih mahal sih untuk pengguna pertama dapet diskon dan gratis ongkir pula cuman sayang ada beberapa barang yg mau dibeli tapi stock nya kosong ayo cepet diisi lagi dong stock nya supaya customer bisa dapetin barang yg diinginkan sekaligus disini terima kasih astro,1
717,hyuzuuulll,5,pengiriman cepat dan ada gratis ongkir apalagi promo nya sangat banyak terbaik astro,1
718,amandacecilia,5,lumayan lengkap dan harganya terjangkau kalau sedang sibuk bisa diandalkan banget pakai astro terima kasih,1
719,art4n,5,gampang pesen nya barang lengkap harga lebih murah dari supermarket cepat dateng pula menyenangkan,1
720,aldians,2,stock barang selalu sedikit selalu kosong,0
721,cynntiaaaa,5,gak sampai menit sampai betulan sampe kaget yang perlu ditingkatkan mungkin pilihan produknya diperbanyak,1
722,cik30,5,tampilan aplikasi simpel jadi mudah di gunakan nya untuk aplikasi yang tergolong baru sih udah oke banget service juga cepat dan barangnya cukup lengkap sejauh ini masih banyak promo dan gratis ongkir,1
723,mhraniaprtw,5,wah ini kacau banget sih pelayanan nya keren banget cepet tepat waktu pilihan pembayaran nya juga banyak saran aja dilengkapi lagi variasi produknya pertahankan ya pelayanan nya,1
724,jessical18,5,sangat membantu yang belum sempat ke pasar banyak potongan harga,1
725,helsheist,5,klaimnya jam sampai tapi ini cuman menit gratis ongkos kirim juga selalu konsisten pula terbaik,1
726,nonamekk,1,sudah boleh ditambah armada nya durasi pemesanan sampai diterima ke saya lebih dari menit,0
727,Levinawulan,5,sejauh ini apk favorite datengnya selalu cepat udah kayak jajan di warung sebelah super cinta banget sama astro sih,1
728,Emry M,5,pengiriman sangat cepat dan sesuai kualitas barang yang dijual juga bagus,1
729,Estih,5,saat sedang istirahat sholat dan makan kebetulan stock beras dirumah hampir habis dan diluar hujan langsung deh buka astro untuk memesan beras buah naga dan lainnya semoga semakin lengkap stock buahnya,1
730,JdNugroho,5,pengiriman nya cepat dan buah yang dikirim juga bagus oke banget,1
731,rskaovr,5,semuanya serba cepat fresh juga kemasan selalu rapih dan aman kebutuhan apapun dan jam berapapun pasti langsung buka astro,1
732,stiwidor,5,pengiriman nya sangat cepat banget mantap astro barang fresh dan bersih keren,1
